cnty_fips,percent_inactive,percent_smoking,percent_high_blood_pressure,percent_coronary_heart_disease,percent_stroke,percent_high_cholesterol,FIPS_x,NonVetsDisabilty,FIPS_y,VetsDisabilty
51036,19.9,19.6,47.3,9.1,5.3,37.9,51036,542.0,51036,43.0
51037,20.9,21.9,46.3,9.9,5.4,39.1,51037,1197.0,51037,108.0
51041,22.6,14.4,35.9,5.7,2.8,32.6,51041,19519.0,51041,2357.0
51045,20.3,17.0,38.0,8.2,3.6,37.4,51045,342.0,51045,0.0
51049,22.4,18.1,43.7,8.2,4.3,36.5,51049,384.0,51049,65.0
51053,23.4,18.7,41.1,7.3,3.9,35.2,51053,2137.0,51053,127.0
51057,23.8,20.1,45.0,9.0,5.0,37.7,51057,787.0,51057,55.0
51063,21.4,18.7,39.1,8.6,3.9,35.9,51063,497.0,51063,55.0
51065,16.2,14.3,35.6,6.5,3.1,34.5,51065,1033.0,51065,155.0
51067,27.0,18.3,42.3,8.9,4.2,38.5,51067,3751.0,51067,276.0
51073,22.7,16.8,36.0,7.2,3.4,34.8,51073,2805.0,51073,462.0
51075,19.5,13.2,38.3,6.8,3.2,36.2,51075,886.0,51075,171.0
51079,21.3,16.9,37.1,7.0,3.3,35.6,51079,1202.0,51079,163.0
51081,20.8,22.8,45.0,7.3,4.4,33.6,51081,667.0,51081,10.0
51083,25.0,19.5,46.2,9.4,5.2,36.5,51083,2745.0,51083,255.0
51085,18.2,13.7,35.3,6.2,2.8,34.6,51085,4513.0,51085,566.0
51087,21.6,14.1,34.9,5.5,3.0,31.3,51087,17135.0,51087,979.0
51089,31.1,21.9,44.9,10.1,5.3,37.4,51089,5177.0,51089,210.0
51093,24.7,16.6,40.0,7.2,3.7,36.0,51093,2157.0,51093,451.0
51095,16.9,11.5,36.5,7.2,3.2,36.5,51095,3723.0,51095,671.0
51097,21.4,16.8,42.4,8.1,4.1,37.8,51097,280.0,51097,6.0
51099,20.0,15.2,33.4,5.7,2.8,30.8,51099,965.0,51099,245.0
51101,22.5,17.1,36.7,6.4,3.2,33.7,51101,992.0,51101,122.0
51103,21.1,14.5,48.1,10.5,5.1,41.5,51103,500.0,51103,259.0
51109,24.2,18.6,39.9,7.9,3.8,37.4,51109,2913.0,51109,342.0
51111,22.2,21.4,45.1,9.2,5.1,36.2,51111,999.0,51111,95.0
51115,18.8,14.2,42.4,9.2,4.1,39.5,51115,731.0,51115,0.0
51117,28.6,19.4,44.6,9.5,4.9,38.2,51117,2859.0,51117,106.0
51119,22.3,15.9,45.0,9.8,4.6,40.6,51119,750.0,51119,101.0
51121,19.0,14.6,27.9,5.2,2.5,27.3,51121,5508.0,51121,347.0
51125,22.0,16.2,41.9,8.7,4.1,38.4,51125,780.0,51125,135.0
51127,19.6,15.7,35.8,6.2,2.9,34.8,51127,685.0,51127,168.0
51131,23.1,17.4,46.1,9.8,5.2,37.5,51131,891.0,51131,44.0
51133,18.9,14.2,46.6,10.5,5.0,39.5,51133,509.0,51133,62.0
51135,25.9,21.3,43.5,8.2,4.5,34.7,51135,1411.0,51135,70.0
51137,22.7,17.4,37.6,7.4,3.6,35.9,51137,2129.0,51137,353.0
51141,21.4,19.4,43.5,9.8,4.6,38.6,51141,1091.0,51141,15.0
51143,27.7,20.9,43.7,9.2,4.8,38.2,51143,5237.0,51143,283.0
51145,22.3,16.0,36.5,6.6,3.0,34.4,51145,1242.0,51145,69.0
51147,25.4,17.5,34.5,6.7,3.8,29.4,51147,1356.0,51147,61.0
51149,23.3,17.5,35.3,6.0,3.2,32.4,51149,2366.0,51149,594.0
51159,27.3,21.3,42.0,8.6,4.7,34.1,51159,410.0,51159,33.0
51161,24.5,15.3,35.9,7.0,3.2,35.6,51161,4083.0,51161,437.0
51163,21.5,17.2,40.3,9.3,4.2,38.6,51163,1584.0,51163,54.0
51175,24.5,18.2,43.9,8.1,4.3,37.1,51175,1232.0,51175,154.0
51177,23.8,15.0,34.4,5.7,2.9,32.5,51177,6101.0,51177,1028.0
51181,20.7,18.9,46.5,8.9,5.0,37.4,51181,390.0,51181,108.0
51183,23.4,21.1,43.1,7.2,4.3,32.5,51183,743.0,51183,88.0
51193,21.5,19.2,43.0,9.3,4.7,37.2,51193,1051.0,51193,78.0
51199,20.0,12.9,32.3,5.6,2.6,32.6,51199,2532.0,51199,835.0
51530,19.2,21.1,38.3,8.3,4.2,35.2,51530,549.0,51530,73.0
51540,19.4,15.0,28.5,4.9,2.6,26.5,51540,2030.0,51540,11.0
51550,24.2,15.0,34.0,5.5,2.9,32.3,51550,11202.0,51550,2406.0
51570,20.2,16.7,36.5,7.0,3.4,33.7,51570,1258.0,51570,148.0
51580,18.9,20.3,40.3,8.2,4.1,36.8,51580,349.0,51580,29.0
51590,20.8,21.7,45.6,9.0,5.4,35.1,51590,3982.0,51590,538.0
51595,20.4,23.9,49.9,10.1,6.6,36.1,51595,481.0,51595,9.0
51620,24.1,19.7,46.3,8.3,5.0,35.2,51620,510.0,51620,145.0
51630,20.2,13.9,30.1,4.7,2.4,27.8,51630,1626.0,51630,137.0
51650,26.1,17.5,38.9,6.3,3.8,30.0,51650,8797.0,51650,2170.0
51670,29.6,23.3,41.5,7.9,4.7,33.0,51670,1909.0,51670,232.0
51678,19.5,13.2,26.6,5.0,2.4,26.1,51678,276.0,51678,0.0
51680,24.7,15.4,32.6,5.4,3.0,27.0,51680,4765.0,51680,466.0
51690,21.1,21.1,44.3,8.4,5.1,34.5,51690,1446.0,51690,74.0
51700,28.1,17.4,36.8,5.7,3.3,28.7,51700,12447.0,51700,2244.0
51710,22.7,18.3,31.7,5.0,3.0,25.8,51710,13874.0,51710,2816.0
51730,27.4,21.7,44.9,7.7,5.4,32.4,51730,3695.0,51730,352.0
51735,19.8,13.3,34.2,6.4,2.8,34.7,51735,625.0,51735,111.0
51740,28.9,19.1,39.5,6.5,4.0,30.2,51740,6309.0,51740,1015.0
51750,22.2,17.6,26.4,5.1,2.7,24.6,51750,766.0,51750,60.0
51760,22.1,17.0,35.9,5.7,3.5,29.4,51760,17248.0,51760,1010.0
51770,25.1,20.6,39.7,7.3,4.0,32.7,51770,5316.0,51770,385.0
51775,23.2,15.5,34.7,6.6,3.1,34.2,51775,942.0,51775,92.0
51790,20.1,17.3,36.4,7.3,3.5,33.9,51790,1320.0,51790,119.0
51800,25.4,16.1,38.1,6.0,3.4,33.8,51800,4227.0,51800,1232.0
51810,19.5,14.3,29.8,5.3,2.7,31.0,51810,19880.0,51810,5183.0
51820,22.5,18.6,37.3,7.4,3.7,34.2,51820,1803.0,51820,149.0
51830,19.0,12.2,27.9,5.4,2.6,26.7,51830,543.0,51830,33.0
54025,21.2,22.4,47.4,10.5,4.5,39.6,54025,3161.0,54025,175.0
54063,23.7,22.3,46.9,11.0,4.6,41.8,54063,1245.0,54063,111.0
10001,29.0,19.1,36.4,7.3,3.6,32.7,10001,13082.0,10001,1917.0
10003,23.5,14.5,33.6,6.2,3.0,31.7,10003,31083.0,10003,2704.0
10005,27.8,14.9,40.2,9.6,4.0,40.0,10005,12448.0,10005,930.0
11001,18.5,12.5,27.4,3.9,2.6,26.6,11001,39461.0,11001,2051.0
24001,27.4,17.7,39.2,7.9,3.8,31.7,24001,5530.0,24001,498.0
24003,19.7,11.7,32.7,5.7,2.6,32.2,24003,25334.0,24003,3554.0
24005,23.3,13.3,35.5,6.1,3.1,33.1,24005,43298.0,24005,3188.0
24009,19.8,13.3,33.2,5.8,2.8,34.9,24009,3790.0,24009,562.0
24011,27.4,17.9,37.4,7.6,3.8,36.2,24011,2362.0,24011,131.0
24013,20.7,12.9,33.4,6.1,2.7,35.5,24013,8859.0,24013,657.0
24015,25.0,17.6,38.0,6.7,3.1,35.5,24015,5925.0,24015,796.0
24017,24.0,14.2,38.4,5.4,3.1,33.3,24017,7355.0,24017,1493.0
24019,30.0,17.1,42.3,8.5,4.4,35.7,24019,2313.0,24019,192.0
24021,20.6,11.6,31.0,5.6,2.6,34.4,24021,11757.0,24021,1169.0
24023,23.0,17.2,39.8,8.7,3.8,37.5,24023,2214.0,24023,41.0
24025,21.7,14.1,35.8,6.3,2.9,34.0,24025,11761.0,24025,1279.0
24027,16.2,8.7,30.7,4.8,2.3,33.0,24027,11342.0,24027,933.0
24029,23.9,14.0,39.6,8.4,3.9,36.1,24029,1140.0,24029,128.0
24031,15.7,8.3,28.1,5.2,2.5,33.4,24031,37055.0,24031,2211.0
24033,23.2,11.6,36.5,5.2,3.4,32.7,24033,44332.0,24033,4737.0
24035,21.8,14.0,36.3,6.8,3.0,33.9,24035,2018.0,24035,163.0
24041,20.8,11.9,37.9,8.5,3.9,37.3,24041,2155.0,24041,127.0
24043,25.1,18.5,37.9,7.3,3.4,34.6,24043,10414.0,24043,853.0
24045,26.7,16.5,37.5,6.6,3.5,34.0,24045,6155.0,24045,493.0
24510,25.2,19.0,39.8,6.1,4.0,30.9,24510,50143.0,24510,3169.0
34001,-1.0,15.9,-1.0,7.6,3.5,-1.0,34001,17706.0,34001,1057.0
34003,-1.0,10.2,-1.0,5.5,2.5,-1.0,34003,29295.0,34003,1118.0
34005,-1.0,12.4,-1.0,6.2,2.8,-1.0,34005,21644.0,34005,2085.0
34007,-1.0,14.9,-1.0,6.2,3.1,-1.0,34007,35567.0,34007,1913.0
34009,-1.0,13.4,-1.0,8.6,3.6,-1.0,34009,5522.0,34009,727.0
34011,-1.0,18.8,-1.0,7.5,3.8,-1.0,34011,10371.0,34011,579.0
34013,-1.0,14.3,-1.0,6.1,3.3,-1.0,34013,49766.0,34013,1568.0
34015,-1.0,13.1,-1.0,6.0,2.7,-1.0,34015,16329.0,34015,1340.0
34019,-1.0,9.8,-1.0,6.2,2.6,-1.0,34019,4508.0,34019,142.0
34021,-1.0,11.8,-1.0,5.8,2.8,-1.0,34021,18111.0,34021,1369.0
34023,-1.0,10.9,-1.0,5.8,2.5,-1.0,34023,34221.0,34023,1399.0
34025,-1.0,10.8,-1.0,6.2,2.7,-1.0,34025,28639.0,34025,1144.0
34027,-1.0,9.4,-1.0,5.7,2.4,-1.0,34027,16720.0,34027,672.0
34029,-1.0,14.0,-1.0,7.8,3.4,-1.0,34029,28373.0,34029,1621.0
34031,-1.0,13.1,-1.0,6.4,3.1,-1.0,34031,19003.0,34031,485.0
34033,-1.0,16.9,-1.0,7.7,3.7,-1.0,34033,4761.0,34033,217.0
34035,-1.0,9.2,-1.0,5.5,2.4,-1.0,34035,10727.0,34035,424.0
34037,-1.0,12.9,-1.0,6.5,2.7,-1.0,34037,7279.0,34037,496.0
34039,-1.0,12.1,-1.0,5.8,2.9,-1.0,34039,22999.0,34039,617.0
34041,-1.0,13.3,-1.0,6.7,2.9,-1.0,34041,5728.0,34041,355.0
36003,23.9,17.2,32.3,7.6,3.4,33.6,36003,3282.0,36003,348.0
36007,22.4,16.8,34.3,7.5,3.4,34.0,36007,15934.0,36007,740.0
36009,29.3,19.7,34.8,8.3,3.8,36.0,36009,5659.0,36009,578.0
36011,25.2,18.1,34.9,7.8,3.5,36.7,36011,4481.0,36011,427.0
36013,23.6,17.7,35.8,8.2,3.7,34.1,36013,10489.0,36013,630.0
36015,27.5,18.2,35.0,7.6,3.5,33.9,36015,5735.0,36015,608.0
36017,23.9,19.1,34.4,8.4,3.8,34.4,36017,4240.0,36017,354.0
36023,23.5,15.9,30.0,6.5,2.9,30.9,36023,2758.0,36023,326.0
36025,24.8,17.6,35.2,9.0,4.0,36.8,36025,3274.0,36025,173.0
36029,21.0,14.7,32.4,6.6,3.2,32.8,36029,60684.0,36029,3483.0
36033,25.4,20.0,35.4,7.6,3.6,33.6,36033,3450.0,36033,360.0
36035,26.7,19.9,36.4,8.1,3.7,34.1,36035,4359.0,36035,483.0
36037,28.0,16.8,32.4,7.3,3.3,32.9,36037,4227.0,36037,454.0
36039,25.6,16.8,34.2,7.9,3.6,35.8,36039,2971.0,36039,136.0
36041,19.6,17.6,40.7,10.4,4.6,39.6,36041,547.0,36041,17.0
36043,24.2,18.2,37.3,8.0,3.6,34.4,36043,4396.0,36043,251.0
36045,25.2,16.8,30.8,6.1,2.9,29.9,36045,6357.0,36045,1396.0
36049,23.4,18.5,34.5,8.1,3.6,34.1,36049,1661.0,36049,149.0
36051,24.1,15.3,30.7,6.7,3.0,32.3,36051,3521.0,36051,358.0
36053,21.9,15.7,31.7,6.9,3.0,34.4,36053,3928.0,36053,297.0
36055,22.3,14.4,30.7,6.4,3.1,30.7,36055,53863.0,36055,2399.0
36057,25.8,18.9,34.7,8.0,3.7,33.8,36057,3675.0,36057,391.0
36063,23.8,17.4,34.3,7.3,3.4,34.4,36063,14912.0,36063,1280.0
36065,24.4,16.2,32.7,7.3,3.4,34.9,36065,13666.0,36065,1420.0
36067,23.3,15.5,30.7,6.3,3.1,32.9,36067,31033.0,36067,1847.0
36069,20.5,14.1,32.7,6.9,3.0,33.4,36069,6291.0,36069,381.0
36071,26.4,14.9,29.4,6.0,2.8,31.9,36071,20794.0,36071,1167.0
36073,29.5,19.9,35.1,7.9,3.7,34.5,36073,2961.0,36073,254.0
36075,23.7,18.8,33.6,7.4,3.4,32.3,36075,8003.0,36075,839.0
36077,20.2,15.6,29.4,7.4,3.2,32.4,36077,3169.0,36077,239.0
36085,25.7,14.8,29.4,6.0,2.9,30.8,36085,23199.0,36085,573.0
36089,25.4,19.5,34.0,7.4,3.4,34.0,36089,8004.0,36089,741.0
36095,22.7,16.0,34.1,7.9,3.4,34.4,36095,2278.0,36095,99.0
36097,24.9,18.0,36.4,8.4,3.8,35.5,36097,1260.0,36097,74.0
36099,27.3,18.0,32.4,7.8,3.5,33.9,36099,2373.0,36099,261.0
36101,24.7,18.5,37.0,7.8,3.5,35.2,36101,6907.0,36101,575.0
36105,27.9,17.3,33.4,7.5,3.5,33.1,36105,5568.0,36105,251.0
36107,21.9,16.2,34.2,7.8,3.4,34.5,36107,3555.0,36107,275.0
36109,16.4,12.6,23.5,5.1,2.3,26.8,36109,4708.0,36109,311.0
36111,21.2,15.3,32.7,7.1,3.2,34.0,36111,11478.0,36111,510.0
36117,27.8,17.2,33.4,7.4,3.4,35.2,36117,6421.0,36117,501.0
36121,23.4,17.5,33.7,7.1,3.2,34.5,36121,2189.0,36121,124.0
36123,25.7,17.2,34.7,8.0,3.6,34.8,36123,1154.0,36123,48.0
42001,22.9,17.9,33.7,7.7,3.3,34.9,42001,6384.0,42001,334.0
42003,20.4,14.9,31.9,6.8,3.0,30.6,42003,74174.0,42003,4765.0
42005,27.2,20.1,37.0,9.0,3.8,35.0,42005,5293.0,42005,473.0
42007,18.3,17.8,36.2,8.0,3.5,37.0,42007,12108.0,42007,941.0
42009,26.3,20.1,37.5,9.4,4.0,36.5,42009,3109.0,42009,191.0
42011,19.4,17.4,31.0,7.2,3.2,31.8,42011,27426.0,42011,1693.0
42013,23.3,19.1,36.6,8.4,3.6,35.4,42013,9772.0,42013,1009.0
42015,27.1,20.5,36.6,9.1,3.9,35.5,42015,3512.0,42015,408.0
42017,18.1,14.4,32.4,6.6,2.8,33.9,42017,28864.0,42017,1318.0
42019,20.3,15.2,30.9,7.1,2.9,33.0,42019,10100.0,42019,859.0
42021,22.5,19.0,36.9,8.7,3.8,35.0,42021,10432.0,42021,920.0
42023,18.6,22.1,41.4,11.3,4.9,39.2,42023,409.0,42023,25.0
42025,22.8,20.1,35.9,8.6,3.7,36.0,42025,5386.0,42025,593.0
42027,17.9,15.2,27.3,5.9,2.5,28.2,42027,6438.0,42027,509.0
42029,15.3,12.5,28.7,5.9,2.5,32.0,42029,20812.0,42029,1330.0
42031,21.8,19.7,34.2,8.3,3.6,33.8,42031,2578.0,42031,143.0
42033,24.2,21.1,36.6,8.8,3.9,34.7,42033,6773.0,42033,609.0
42035,21.1,20.2,34.9,8.1,3.5,33.7,42035,2926.0,42035,287.0
42037,24.2,17.8,33.8,7.6,3.3,33.2,42037,4283.0,42037,355.0
42039,22.2,20.2,36.1,8.6,3.8,34.5,42039,7059.0,42039,691.0
42041,20.6,15.4,32.0,6.5,2.8,31.4,42041,12038.0,42041,1890.0
42043,23.3,17.7,32.7,6.9,3.2,33.1,42043,15482.0,42043,1074.0
42045,18.8,15.2,34.0,6.4,3.0,31.5,42045,31142.0,42045,1398.0
42047,22.1,19.4,37.2,8.8,3.7,36.9,42047,2569.0,42047,157.0
42049,22.0,18.6,33.5,7.8,3.5,34.9,42049,18161.0,42049,1807.0
42051,25.9,22.1,36.4,9.1,4.1,35.2,42051,12077.0,42051,1070.0
42053,18.9,22.8,38.3,9.4,4.2,33.3,42053,444.0,42053,35.0
42055,21.7,18.3,35.7,7.9,3.4,33.5,42055,10470.0,42055,861.0
42057,22.0,20.3,36.6,8.8,3.8,36.2,42057,1049.0,42057,70.0
42059,24.0,20.4,36.0,8.2,3.6,33.9,42059,2993.0,42059,314.0
42061,17.4,19.9,36.1,8.2,3.6,34.1,42061,3033.0,42061,249.0
42063,23.1,18.8,33.9,8.0,3.5,33.1,42063,5857.0,42063,332.0
42065,22.7,21.5,37.0,9.1,3.9,36.0,42065,3149.0,42065,278.0
42067,21.9,21.0,37.2,8.8,3.8,36.1,42067,1348.0,42067,141.0
42069,22.2,18.2,32.3,7.9,3.4,31.8,42069,15415.0,42069,1187.0
42071,18.5,17.3,31.9,7.3,3.2,31.0,42071,26769.0,42071,1348.0
42073,24.9,19.2,36.7,8.8,3.8,34.1,42073,6806.0,42073,372.0
42075,19.9,18.0,33.3,8.0,3.4,32.6,42075,7477.0,42075,860.0
42077,19.6,16.7,30.9,7.0,3.1,31.6,42077,22815.0,42077,971.0
42079,27.4,19.0,33.0,8.2,3.6,34.0,42079,22697.0,42079,1727.0
42081,19.8,18.4,33.9,7.9,3.5,33.0,42081,8502.0,42081,648.0
42083,21.2,20.6,35.6,8.7,3.8,34.4,42083,3788.0,42083,310.0
42085,21.3,19.4,35.8,8.9,3.9,34.7,42085,9123.0,42085,956.0
42087,26.8,21.8,37.6,9.4,4.1,36.0,42087,3000.0,42087,258.0
42089,22.1,17.3,32.5,7.5,3.3,31.8,42089,11078.0,42089,1010.0
42091,16.8,12.9,30.1,6.1,2.6,31.4,42091,34249.0,42091,2031.0
42093,23.0,17.5,35.0,7.9,3.4,35.0,42093,946.0,42093,142.0
42095,22.5,16.3,32.0,7.1,3.0,31.8,42095,15442.0,42095,1137.0
42097,24.4,20.7,36.7,8.7,3.8,36.0,42097,7231.0,42097,374.0
42099,21.2,20.0,35.3,7.9,3.4,34.7,42099,2748.0,42099,401.0
42101,25.4,19.5,32.9,6.4,3.8,30.8,42101,145434.0,42101,6717.0
42103,22.2,16.8,34.7,8.4,3.5,35.8,42103,4583.0,42103,419.0
42105,20.7,20.6,38.9,9.8,4.2,37.1,42105,1270.0,42105,160.0
42107,23.3,20.7,36.1,8.6,3.7,35.3,42107,11226.0,42107,1078.0
42109,21.4,19.2,33.7,7.8,3.4,33.5,42109,2220.0,42109,104.0
42111,23.6,20.7,37.4,9.0,3.8,36.2,42111,4759.0,42111,508.0
42113,18.7,19.3,39.5,10.0,4.2,38.2,42113,547.0,42113,47.0
42115,20.9,19.4,37.8,9.3,4.0,37.0,42115,2607.0,42115,255.0
42117,25.9,19.5,37.2,9.0,3.9,35.3,42117,3174.0,42117,414.0
42119,19.2,17.6,30.7,7.1,3.1,30.3,42119,2041.0,42119,239.0
42121,21.1,20.8,38.1,9.4,4.0,37.0,42121,4215.0,42121,430.0
42123,21.0,19.6,38.1,9.2,3.9,36.5,42123,2293.0,42123,306.0
42125,23.3,17.3,35.5,7.6,3.2,33.9,42125,12191.0,42125,844.0
42127,22.4,19.2,37.0,9.0,3.8,36.5,42127,3576.0,42127,379.0
42129,22.3,16.5,35.7,8.1,3.4,36.8,42129,23793.0,42129,1533.0
42131,23.2,18.6,35.4,8.3,3.5,33.7,42131,1572.0,42131,146.0
42133,21.3,19.3,31.5,7.2,3.1,31.9,42133,26155.0,42133,2122.0
51013,14.0,9.3,22.8,3.6,1.7,27.5,51013,5817.0,51013,702.0
51043,18.6,14.6,37.3,7.3,3.2,36.6,51043,720.0,51043,15.0
51047,25.1,17.2,35.5,6.6,3.2,33.6,51047,2767.0,51047,289.0
51059,15.9,9.4,27.8,4.6,2.2,31.2,51059,31499.0,51059,3572.0
51061,20.2,14.4,33.9,6.1,2.8,33.8,51061,2335.0,51061,468.0
51069,21.3,16.5,34.9,6.6,3.0,33.8,51069,4327.0,51069,292.0
51091,18.6,15.7,45.4,10.1,4.4,42.5,51091,199.0,51091,5.0
51107,17.3,10.0,26.1,4.1,1.9,29.7,51107,11103.0,51107,1341.0
51113,19.2,17.5,39.9,8.1,3.9,37.2,51113,807.0,51113,113.0
51139,26.7,20.9,40.3,8.6,4.0,37.1,51139,2208.0,51139,83.0
51153,21.4,13.0,29.3,4.6,2.4,28.7,51153,16209.0,51153,3993.0
51157,19.9,14.7,38.5,8.5,3.7,38.8,51157,411.0,51157,14.0
51165,24.4,15.8,35.2,7.3,3.3,34.4,51165,3806.0,51165,247.0
51171,22.5,18.8,38.6,8.6,3.9,37.9,51171,3247.0,51171,238.0
51179,18.9,14.3,30.2,4.8,2.4,31.2,51179,4864.0,51179,1771.0
51187,23.5,18.8,35.2,6.9,3.3,34.9,51187,2031.0,51187,266.0
51510,17.2,11.6,29.7,4.3,2.2,29.5,51510,5003.0,51510,589.0
51600,20.3,10.9,29.7,5.1,2.4,31.2,51600,762.0,51600,26.0
51610,17.8,8.4,28.1,4.3,1.9,30.1,51610,459.0,51610,33.0
51660,20.3,16.7,27.1,4.9,2.5,25.3,51660,2987.0,51660,196.0
51683,19.7,15.1,29.2,5.1,2.6,29.7,51683,1495.0,51683,214.0
51685,19.2,16.4,28.4,4.8,2.5,28.8,51685,762.0,51685,0.0
51840,18.3,16.7,33.9,6.6,3.3,32.8,51840,2172.0,51840,175.0
54001,25.8,23.6,41.7,10.1,4.3,36.7,54001,1310.0,54001,87.0
54003,26.9,21.5,37.5,7.5,3.2,34.8,54003,8499.0,54003,1099.0
54009,24.8,20.3,44.2,9.7,3.9,37.5,54009,1488.0,54009,267.0
54023,24.7,23.0,46.1,11.1,4.6,41.2,54023,713.0,54023,20.0
54027,22.7,23.4,43.3,10.3,4.2,39.3,54027,3068.0,54027,189.0
54029,24.6,22.2,43.1,10.1,4.2,39.0,54029,2031.0,54029,249.0
54031,23.6,23.9,43.5,10.6,4.5,39.9,54031,929.0,54031,103.0
54033,25.3,21.8,40.8,9.3,3.8,37.0,54033,5310.0,54033,454.0
54037,18.0,17.7,37.4,7.4,3.1,36.0,54037,3545.0,54037,403.0
54041,25.7,24.3,44.7,10.0,4.2,39.5,54041,1343.0,54041,169.0
54049,31.4,21.8,40.7,8.9,3.8,36.5,54049,5267.0,54049,527.0
54057,28.3,20.2,43.5,9.4,3.8,37.8,54057,1979.0,54057,106.0
54061,20.0,17.4,32.4,6.0,2.6,29.1,54061,7143.0,54061,654.0
54065,20.9,21.4,43.7,9.9,4.0,40.7,54065,1182.0,54065,183.0
54071,23.4,21.9,47.6,11.8,4.9,42.1,54071,428.0,54071,31.0
54075,21.1,24.4,47.7,12.2,5.2,41.4,54075,1074.0,54075,133.0
54077,26.4,22.9,42.3,9.5,3.9,36.8,54077,2853.0,54077,240.0
54083,26.6,23.9,44.6,10.2,4.3,39.8,54083,1802.0,54083,84.0
54091,26.7,22.7,44.0,9.8,4.0,41.4,54091,1291.0,54091,198.0
54093,18.5,20.6,45.3,10.4,4.2,40.3,54093,783.0,54093,62.0
54097,25.5,23.9,41.2,10.4,4.4,37.8,54097,1302.0,54097,105.0
54101,22.3,28.0,49.5,12.9,5.7,41.7,54101,917.0,54101,29.0
9001,18.6,10.2,27.9,5.7,2.6,31.1,9001,42368.0,9001,1198.0
9003,20.4,14.5,29.5,6.4,2.9,32.9,9003,49254.0,9003,2515.0
9005,17.8,14.7,30.3,7.1,3.0,35.1,9005,10960.0,9005,703.0
9007,18.7,13.4,31.6,6.4,2.8,33.1,9007,8111.0,9007,401.0
9009,21.7,14.8,31.6,6.4,3.0,32.4,9009,45842.0,9009,2352.0
9011,21.2,14.6,31.2,6.7,2.9,32.6,9011,13809.0,9011,1375.0
9013,17.9,12.1,27.7,5.6,2.4,29.8,9013,7157.0,9013,408.0
9015,21.5,17.1,31.2,6.7,3.1,33.5,9015,8017.0,9015,527.0
23001,26.2,18.7,33.8,7.9,3.4,32.7,23001,9432.0,23001,840.0
23005,18.3,12.1,30.3,6.3,2.7,30.3,23005,15007.0,23005,1282.0
23011,26.3,17.5,34.6,8.2,3.4,33.4,23011,9714.0,23011,1325.0
23013,21.1,14.8,35.9,8.4,3.6,38.0,23013,2317.0,23013,115.0
23015,21.7,15.8,37.8,8.9,3.7,35.8,23015,2353.0,23015,243.0
23017,26.3,19.8,36.2,9.0,4.0,35.5,23017,5139.0,23017,406.0
23023,22.5,15.3,35.4,7.8,3.2,34.5,23023,1276.0,23023,163.0
23027,23.1,16.7,35.8,8.3,3.5,34.5,23027,3068.0,23027,251.0
23031,23.5,15.5,33.7,7.0,3.1,32.6,23031,13454.0,23031,1779.0
25001,19.4,11.5,35.1,7.9,3.4,35.5,25001,10019.0,25001,475.0
25003,22.3,13.7,31.3,7.6,3.4,33.0,25003,8586.0,25003,553.0
25005,25.1,15.4,31.5,6.6,3.1,30.1,25005,39346.0,25005,1970.0
25007,18.9,12.2,31.8,7.2,3.2,32.7,25007,576.0,25007,136.0
25009,23.6,12.5,26.8,6.1,2.8,29.3,25009,41197.0,25009,1802.0
25011,21.4,14.4,31.5,7.3,3.2,32.1,25011,5105.0,25011,512.0
25013,25.2,15.7,30.8,6.9,3.3,29.6,25013,36862.0,25013,2304.0
25015,19.6,10.8,24.8,5.4,2.4,24.9,25015,8114.0,25015,645.0
25017,19.0,9.5,25.8,4.9,2.2,28.4,25017,64398.0,25017,3018.0
25019,18.3,11.7,27.3,5.5,2.5,28.6,25019,956.0,25019,15.0
25021,22.3,10.0,26.8,5.1,2.4,31.0,25021,27545.0,25021,1708.0
25023,21.6,13.4,32.5,6.3,2.9,32.2,25023,25827.0,25023,1452.0
25025,22.4,13.0,23.5,4.7,2.5,24.8,25025,45654.0,25025,1756.0
25027,22.8,14.4,29.1,6.1,2.7,30.8,25027,50411.0,25027,3639.0
33001,18.7,15.8,35.2,7.6,3.2,35.1,33001,4450.0,33001,455.0
33003,19.6,13.6,35.8,8.5,3.6,37.4,33003,3279.0,33003,333.0
33005,19.9,14.3,30.9,7.0,3.0,29.2,33005,4461.0,33005,284.0
33009,20.8,13.5,28.5,6.9,3.0,30.5,33009,5797.0,33009,296.0
33011,20.2,13.8,29.9,6.1,2.6,30.4,33011,23522.0,33011,1796.0
33013,18.8,14.6,30.8,6.2,2.8,29.4,33013,9850.0,33013,914.0
33015,18.6,13.6,31.7,6.0,2.6,33.1,33015,14037.0,33015,1220.0
33017,22.1,15.2,28.6,5.8,2.5,30.9,33017,8344.0,33017,732.0
33019,22.7,16.9,33.8,7.8,3.5,34.2,33019,3087.0,33019,280.0
34017,-1.0,12.3,-1.0,4.8,2.4,-1.0,34017,28475.0,34017,994.0
36001,18.7,13.4,27.3,5.8,2.7,30.9,36001,16638.0,36001,1205.0
36005,30.4,16.7,32.6,6.4,3.9,31.4,36005,120448.0,36005,3666.0
36021,22.6,15.2,33.9,8.0,3.5,34.9,36021,3905.0,36021,110.0
36027,20.6,13.6,32.1,6.2,2.9,31.6,36027,15359.0,36027,870.0
36031,24.1,15.7,35.6,8.1,3.5,35.8,36031,2532.0,36031,158.0
36047,24.6,14.0,28.8,5.8,3.3,28.1,36047,115841.0,36047,2917.0
36059,19.0,10.4,29.2,5.6,2.6,33.9,36059,46159.0,36059,1312.0
